"time_secs1970","tbsky30","first_cbh","rain_intensity","tbsky31","cat_wetwindow"
1412081196,25.3610000610352,-1,0,25.2700004577637,0
1407919018,24.0900001525879,-1,0,24.0499992370605,0
1410670776,21.507999420166,-1,0,21.9699993133545,0
1393861941,10.6049995422363,-1,0,11.3599996566772,0
1400022878,15.585000038147,6160,0,15.460000038147,0
1402656520,17.5370006561279,-1,0,18.5599994659424,0
1396609728,11.1990003585815,-1,0,12.3900003433228,0
1416552309,15.7340002059937,-1,0,15.6899995803833,0
1409944800,33.6300010681152,7390,0,32.5099983215332,0
1391371054,12.201000213623,6550,0,12.710000038147,0
1419576329,14.2200002670288,4920,0,14.710000038147,0
1418647660,16.6840000152588,580,0,17.3199996948242,0
1417997900,19.8320007324219,230,0,19.6599998474121,0
1397428240,24.7199993133545,680,0,24.7000007629395,0
1406922185,27.2159996032715,-1,0,25.3799991607666,0
1411665431,23.871000289917,5690,0,23.3500003814697,0
1399746254,23.8279991149902,-1,0,22.3700008392334,0
1399906840,53.5519981384277,370,0,57.6500015258789,0
1418547438,19.9009990692139,1300,0,19.9599990844727,0
1389682266,11.8839998245239,-1,0,12.8500003814697,0
1389378890,14.0670003890991,-1,0,12.7600002288818,0
1411543060,80.3880004882812,3550,0.100000001490116,-1,1
1402612420,24.3689994812012,1370,0,24.0900001525879,0
1403899700,32.9210014343262,930,0,35.7900009155273,0
1395326317,11.7510004043579,-1,0,11.6800003051758,0
1405786280,26.3439998626709,840,0,24.6200008392334,0
1413030900,29.8040008544922,1440,0,28.9599990844727,1
1404471410,23.2159996032715,-1,0,23.3099994659424,0
1393731660,27.0979995727539,280,0,28.5799999237061,0
1416631620,41.4210014343262,140,0,33.2999992370605,0
1409243276,30.7719993591309,-1,0,30.0100002288818,0
1416616040,23.503999710083,-1,0,21.8600006103516,0
1397957813,18.8490009307861,-1,0,18.5100002288818,0
1417016320,14.9370002746582,-1,0,15.0299997329712,0
1415300994,15.206000328064,-1,0,14.3500003814697,0
1405027473,32.6969985961914,-1,0,31.4599990844727,0
1392057535,16.3309993743896,540,0,16.3299999237061,0
1403377240,59.3629989624023,2050,0,54.0400009155273,0
1390788030,13.2810001373291,-1,0,14.3999996185303,0
1394679001,-1,-1,-1,-1,-1
1403916411,-1,-1,-1,-1,-1
1388826740,12.1890001296997,-1,0,12.9200000762939,0
1418440200,26.431999206543,120,-1,27.9899997711182,0
1416781040,65.3919982910156,560,0,42.3800010681152,1
1398828340,22.0009994506836,1310,0,22.7700004577637,0
1412833878,23.6499996185303,7580,0,23.1299991607666,0
1412835874,22.6490001678467,7250,0,22.3400001525879,0
1393783180,22.5919990539551,560,0,22.8899993896484,0
1407669809,28.5,5170,0,28.6000003814697,0
1417317890,12.9899997711182,-1,0,13.1000003814697,0
1391245539,16.9680004119873,220,0,17.5599994659424,0
1397902972,16.5520000457764,-1,0,16.5900001525879,0
1419553687,13.201000213623,6020,0,13.1800003051758,0
1417823463,18.0769996643066,680,0,18.3700008392334,0
1392244554,11.9709997177124,-1,0,11.8500003814697,0
1414067200,25.4750003814697,1470,0,25.8400001525879,0
1400310380,24.7169990539551,4620,0,70.129997253418,1
1388775288,13.1059999465942,-1,0,12.6199998855591,0
1399595068,52.8009986877441,2820,0,52.189998626709,0
1394392664,12.28600025177,-1,0,11.5900001525879,0
1391574790,12.9840002059937,1220,0,13.7399997711182,0
1403649136,30.0400009155273,-1,0,29.0100002288818,0
1393421734,10.3229999542236,-1,0,10.9799995422363,0
1395049675,11.3420000076294,-1,0,11.8199996948242,0
1416522797,14.456000328064,-1,0,14.5,0
1413118071,16.9969997406006,-1,0,16.7999992370605,0
1397358390,21.2479991912842,-1,0,20.9300003051758,0
1407918964,24.2649993896484,-1,0,24.2900009155273,0
1389060909,10.6389999389648,-1,0,12.1899995803833,0
1396352420,14.9390001296997,1940,0,14.6599998474121,0
1398728283,13.8430004119873,-1,0,14.0500001907349,0
1418891080,29.1469993591309,80,0,32.5400009155273,0
1400742710,19.8659992218018,-1,0,19.9200000762939,0
1397074034,15.2209997177124,-1,0,14.7200002670288,0
1418905880,26.6149997711182,-1,0,28.2700004577637,0
1414554750,12.0430002212524,-1,0,13.0299997329712,0
1409762960,30.6070003509521,-1,0,29.3799991607666,0
1416057020,15.4390001296997,-1,0,15.8000001907349,0
1389788543,11.8520002365112,-1,0,12.210000038147,0
1404385592,21.2280006408691,-1,0,21.3199996948242,0
1412072723,23.6079998016357,-1,0,23.5499992370605,0
1406647577,24.4489994049072,-1,0,23.2800006866455,0
1413442591,13.6219997406006,-1,0,14.3599996566772,0
1401477515,29.8509998321533,2170,0,28.6700000762939,0
1389850383,-1,-1,-1,-1,-1
1398069580,29.375,410,0,30.1700000762939,0
1402586074,39.6730003356934,700,0,40.25,0
1397219514,17.2180004119873,-1,0,17.4300003051758,0
1419266680,20.6439990997314,3180,0,20.5699996948242,0
1420061796,-1,-1,-1,-1,-1
1410974675,26.2819995880127,-1,0,25.7399997711182,0
1394773459,11.4610004425049,-1,0,13.2600002288818,0
1413563401,-1,-1,-1,-1,-1
1415504879,12.6529998779297,-1,0,13.4099998474121,0
1404577080,30.2940006256104,-1,0,28.6499996185303,0
1412222345,256.752014160156,1470,33.4000015258789,-1,1
1412650688,21.1270008087158,-1,0,21.6700000762939,0
1418023020,19.2360000610352,220,0,19.4300003051758,0
1390861260,19.7609996795654,2380,0,19.9099998474121,0
1399877892,58.3079986572266,950,0,57.810001373291,0
1417248951,11.7569999694824,-1,0,12.1999998092651,0
1393835870,13.798999786377,-1,0,14.6499996185303,0
1404349524,22.5230007171631,-1,0,22.9899997711182,0
1403425642,24.8840007781982,-1,0,24.9599990844727,0
1412977000,34.9059982299805,200,0,36.0999984741211,0
1408923666,-1,-1,-1,-1,-1
1412352573,-1,-1,-1,-1,-1
1398731762,13.9680004119873,-1,0,13.9899997711182,0
1416461833,12.7889995574951,-1,0,13.4700002670288,0
1389245300,22.1499996185303,60,0,24.9300003051758,0
1395661293,12.6560001373291,-1,0,13.4700002670288,0
1402596640,27.9340000152588,990,0,27.6800003051758,0
1418795568,13.4390001296997,5740,0,14.0799999237061,0
1394602940,17.1580009460449,640,0,18.2299995422363,0
1409510000,-1,-1,-1,-1,-1
1416783720,64.0120010375977,1300,0.200000002980232,88.8300018310547,1
1388918200,14.5550003051758,380,0,14.7299995422363,0
1394805532,13.8900003433228,5000,0,14.5,0
1415388260,14.8839998245239,7620,0,14.4200000762939,0
1413294004,11.6590003967285,-1,0,12.5299997329712,0
1409499871,28.9540004730225,-1,0,27.8700008392334,0
1407895318,22.4209995269775,-1,0,22.6299991607666,0
1400919460,-1,-1,-1,-1,-1
1394930960,27.1280002593994,1670,0,27.4500007629395,0
1416944633,11.9820003509521,-1,0,11.8999996185303,0
1403380660,25.0090007781982,-1,0,24.1299991607666,0
1406292320,22.6529998779297,-1,0,22.2600002288818,0
1407712281,29.3999996185303,-1,0,28.5,0
1402350100,29.1459999084473,1880,0,30.3899993896484,0
1409289820,28.05299949646,4910,0,28.3899993896484,0
1396666742,11.6079998016357,6870,0,12.1000003814697,0
1404299237,-1,-1,-1,-1,0
1413007200,27.5370006561279,700,0,28,1
1395398216,12.7410001754761,7450,0,12.8699998855591,0
1395352886,12.6899995803833,-1,0,12.3299999237061,0
1394189934,13.5719995498657,-1,0,13.4799995422363,0
1408979331,26.2530002593994,-1,0,25.5100002288818,0
1402261260,27.6280002593994,960,0,28.1100006103516,0
1416316206,11.0950002670288,-1,0.300000011920929,12.1899995803833,0
1408102553,24.8850002288818,-1,0,25,0
1407789360,-1,-1,-1,-1,-1
1397426980,21.3159999847412,810,0,20.7000007629395,0
1408620577,26.7779998779297,-1,0,26.9099998474121,0
1395226169,12.8100004196167,850,0,12.6899995803833,0
1409367835,28.1770000457764,-1,0,28.2900009155273,0
1399473301,18.6389999389648,-1,0,18.2700004577637,0
1402230600,27.8239994049072,1480,0,28.3299999237061,0
1398487773,17.3920001983643,-1,0,17.8899993896484,0
1394024335,14.5679998397827,-1,0,15.5200004577637,0
1410801420,29.8330001831055,-1,0,28.4099998474121,0
1419907229,12.9180002212524,5260,0,13.4200000762939,0
1417409098,13.1230001449585,7620,0,14.0299997329712,0
1400026955,15.0679998397827,-1,0,15.4499998092651,0
1389063373,10.6440000534058,-1,0,12.2299995422363,0
1416302793,11.1840000152588,-1,0,12.4700002670288,0
1419135180,26.0990009307861,470,0,27.7900009155273,0
1400442476,24.6229991912842,-1,0,23.1399993896484,0
1392747108,-1,-1,-1,-1,-1
1393376700,18.2880001068115,1880,0,18.9599990844727,0
1395925691,18.3490009307861,7290,0,18.7600002288818,0
1407155339,25.2830009460449,-1,0,24.9099998474121,0
1390725626,14.0500001907349,-1,0,14.5600004196167,0
1411551700,42.5130004882812,1950,0,59.9099998474121,1
1398655500,16.0930004119873,2310,0,16.4400005340576,0
1415312308,-1,-1,-1,-1,-1
1413410196,14.3760004043579,-1,0,14.0500001907349,0
1417046780,13.8579998016357,-1,0,13.8800001144409,0
1400460457,22.0650005340576,-1,0,22.2399997711182,0
1402635867,20.2630004882812,-1,0,20.9500007629395,0
1390829940,13.5349998474121,2510,0,13.460000038147,0
1417201858,14.8179998397827,-1,0,14.2200002670288,0
1419814609,12.1020002365112,-1,0,12.8000001907349,0
1407274674,-1,-1,-1,-1,-1
1403373551,24.746000289917,-1,0,24.0699996948242,0
1409853453,26.6240005493164,-1,0,25.8099994659424,0
1393582940,44.4749984741211,2420,0,49,1
1401798808,29.4939994812012,-1,0,28.9699993133545,0
1406050433,29.5890007019043,-1,0,28.5300006866455,0
1408130712,27.3239994049072,-1,0,26.3999996185303,0
1398777960,23.2740001678467,1290,0.300000011920929,20.8299999237061,0
1400839383,26.746000289917,6240,0,26.8199996948242,0
1418672100,15.3149995803833,1130,0,16.1700000762939,0
1413507671,15.5699996948242,-1,0,15.6700000762939,0
1404539548,30.0650005340576,-1,0,30.0400009155273,0
1391578819,12.7189998626709,810,0,13.0600004196167,0
1394166859,13.0729999542236,-1,0,13.5799999237061,0
1398167200,14.2329998016357,-1,0,14.3299999237061,0
1417383912,11.9689998626709,-1,0,11.8900003433228,0
1397901880,16.3449993133545,-1,0,16.8799991607666,0
1415966838,12.6669998168945,-1,0,13.6700000762939,0
1401668045,27.5149993896484,-1,0,26.4599990844727,0
1397787184,17.0790004730225,-1,0,17.3999996185303,0
1402589480,51.7130012512207,660,0,55.4599990844727,0
1402425000,21.3999996185303,-1,0,21.1499996185303,0
1390955899,11.2589998245239,-1,0,11.8699998855591,0
1391718245,13.871000289917,2100,0,13.289999961853,0
1389080606,11.6190004348755,-1,0,12.5799999237061,0
1416929641,11.7869997024536,-1,0,12.3900003433228,0
1400235430,14.2480001449585,-1,0,14.6899995803833,0
1389300700,22.2259998321533,160,0,22.6599998474121,0
1419419580,16.4349994659424,640,0,16.4899997711182,0
1397342738,19.5809993743896,-1,0,18.5599994659424,0
1396965997,-1,-1,-1,-1,-1
1401388267,26.5249996185303,-1,0,25.7900009155273,0
1403047376,32.1030006408691,-1,0,31.9699993133545,0
1399917860,31.4130001068115,-1,0,31.75,0
1398982380,15.7189998626709,3070,0,15.8199996948242,0
1419605432,15.9709997177124,5630,0,15.8299999237061,0
1393264260,-1,-1,-1,-1,-1
1397338990,20,-1,0,18.6800003051758,0
1412423046,13.1319999694824,-1,0,13.9700002670288,0
1415200516,11.08899974823,-1,0,11.1999998092651,0
1390670273,16.3530006408691,-1,0,14.4899997711182,0
1389705960,20.0510005950928,-1,0,20.8899993896484,0
